source,destination,duration
"[""87be492c0ffffff"", ""87b916965ffffff"", ""driving""]",1426.4
"[""87be492c0ffffff"", ""87b914594ffffff"", ""driving""]",1610.8
"[""87be492c0ffffff"", ""87b9145b4ffffff"", ""driving""]",964.1
"[""87be492c0ffffff"", ""87be4925affffff"", ""driving""]",1183.5
"[""87be492c0ffffff"", ""87be49251ffffff"", ""driving""]",1684.9
"[""87b916805ffffff"", ""87b916918ffffff"", ""driving""]",1087.9
"[""87b916805ffffff"", ""87b916989ffffff"", ""driving""]",1042.3
"[""87b916805ffffff"", ""87b9168adffffff"", ""driving""]",1080.1
"[""87b916805ffffff"", ""87b91681affffff"", ""driving""]",981.2
"[""87b916805ffffff"", ""87b916856ffffff"", ""driving""]",1011.1
"[""87b916805ffffff"", ""87b916871ffffff"", ""driving""]",1128.8
"[""87b916805ffffff"", ""87b91695cffffff"", ""driving""]",1222
"[""87b916805ffffff"", ""87b916942ffffff"", ""driving""]",1350.2
"[""87b916805ffffff"", ""87b916955ffffff"", ""driving""]",1261.5
"[""87b916805ffffff"", ""87b916954ffffff"", ""driving""]",1176.2
"[""87b916805ffffff"", ""87b91690effffff"", ""driving""]",1117.7
"[""87be492deffffff"", ""87b91690effffff"", ""driving""]",3118
"[""87be492deffffff"", ""87b916954ffffff"", ""driving""]",2728.6
"[""87be492deffffff"", ""87b916955ffffff"", ""driving""]",2713.5
"[""87be492deffffff"", ""87b916944ffffff"", ""driving""]",2726.7
"[""87be492deffffff"", ""87b914592ffffff"", ""driving""]",2467
"[""87be492deffffff"", ""87be492c9ffffff"", ""driving""]",2891.7
"[""87be492deffffff"", ""87be492eeffffff"", ""driving""]",2373.5
"[""87be492ecffffff"", ""87be492d5ffffff"", ""driving""]",1955.1
"[""87be492ecffffff"", ""87be492dcffffff"", ""driving""]",1518.3
"[""87be492ecffffff"", ""87be492ddffffff"", ""driving""]",1590.6
"[""87be492ecffffff"", ""87be492caffffff"", ""driving""]",2266.6
"[""87be492ecffffff"", ""87be492cbffffff"", ""driving""]",2261.9
"[""87be492ecffffff"", ""87b914594ffffff"", ""driving""]",2154.2
"[""87be492ecffffff"", ""87b9145a4ffffff"", ""driving""]",1390.2
"[""87be492ecffffff"", ""87be4924effffff"", ""driving""]",1901.8
"[""87b91695cffffff"", ""87b91690dffffff"", ""driving""]",1343.1
"[""87b91695cffffff"", ""87b916820ffffff"", ""driving""]",1130.5
"[""87b91695cffffff"", ""87b916872ffffff"", ""driving""]",973.3
"[""87b91695cffffff"", ""87b916846ffffff"", ""driving""]",1193.8
"[""87b91695cffffff"", ""87b916844ffffff"", ""driving""]",1179.1
"[""87b91695cffffff"", ""87b9144b6ffffff"", ""driving""]",1436.4
"[""87b91695cffffff"", ""87b916966ffffff"", ""driving""]",1096.5
"[""87b91695cffffff"", ""87be492dbffffff"", ""driving""]",1162.1
"[""87b916831ffffff"", ""87b916981ffffff"", ""driving""]",3554.9
"[""87b916831ffffff"", ""87b91698affffff"", ""driving""]",1251.7
"[""87b916831ffffff"", ""87b9168a4ffffff"", ""driving""]",1252.3
"[""87b916831ffffff"", ""87b9168adffffff"", ""driving""]",1187
"[""87b916831ffffff"", ""87b91681affffff"", ""driving""]",1216.3
"[""87b916831ffffff"", ""87b916819ffffff"", ""driving""]",1379.6
"[""87b916831ffffff"", ""87b916808ffffff"", ""driving""]",1198.1
"[""87b916831ffffff"", ""87b916829ffffff"", ""driving""]",1386.9
"[""87b916831ffffff"", ""87b916954ffffff"", ""driving""]",1518.9
"[""87b916831ffffff"", ""87b91690effffff"", ""driving""]",1289.3
"[""87b916988ffffff"", ""87b9168b6ffffff"", ""driving""]",2466.2
"[""87b916988ffffff"", ""87b9168adffffff"", ""driving""]",1404.7
"[""87b916988ffffff"", ""87b916822ffffff"", ""driving""]",1164.9
"[""87b916988ffffff"", ""87b916919ffffff"", ""driving""]",1880.7
"[""87b916988ffffff"", ""87b916918ffffff"", ""driving""]",1168.6
"[""87b916889ffffff"", ""87b916895ffffff"", ""driving""]",1036.7
"[""87b916889ffffff"", ""87b91689effffff"", ""driving""]",1138.6
"[""87b916889ffffff"", ""87b916130ffffff"", ""driving""]",1084.4
"[""87b916889ffffff"", ""87b916131ffffff"", ""driving""]",890.1
"[""87b916889ffffff"", ""87b916104ffffff"", ""driving""]",1276.1
"[""87b916889ffffff"", ""87b916105ffffff"", ""driving""]",1366
"[""87b916889ffffff"", ""87b916129ffffff"", ""driving""]",917
"[""87b916889ffffff"", ""87b9168daffffff"", ""driving""]",1041.6
"[""87b916889ffffff"", ""87b9168c1ffffff"", ""driving""]",2069.6
"[""87b916889ffffff"", ""87b9168e3ffffff"", ""driving""]",1887.4
"[""87b916889ffffff"", ""87b9168e4ffffff"", ""driving""]",1048.1
"[""87b916889ffffff"", ""87b916819ffffff"", ""driving""]",1078.9
"[""87b916889ffffff"", ""87b916818ffffff"", ""driving""]",963.5
"[""87b9168b5ffffff"", ""87b916d4affffff"", ""driving""]",1850.4
"[""87b9168b5ffffff"", ""87b916c64ffffff"", ""driving""]",2876.4
"[""87b9168b5ffffff"", ""87b916c65ffffff"", ""driving""]",1602.7
"[""87b9168b5ffffff"", ""87b916892ffffff"", ""driving""]",1281.5
"[""87b9168b5ffffff"", ""87b916893ffffff"", ""driving""]",1543.7
"[""87b9168b5ffffff"", ""87b91689effffff"", ""driving""]",1701.2
"[""87b9168b5ffffff"", ""87b91689dffffff"", ""driving""]",1655.4
"[""87b9168b5ffffff"", ""87b91688cffffff"", ""driving""]",1688.4
"[""87b9168b5ffffff"", ""87b9168adffffff"", ""driving""]",1387.3
"[""87b9168b5ffffff"", ""87b916810ffffff"", ""driving""]",1391.6
"[""87b9168b5ffffff"", ""87b916832ffffff"", ""driving""]",1812.7
"[""87b9168b5ffffff"", ""87b916981ffffff"", ""driving""]",3952.3
"[""87b9168e1ffffff"", ""87b9168adffffff"", ""driving""]",1235.4
"[""87b9168e1ffffff"", ""87b9168f6ffffff"", ""driving""]",1162.8
"[""87b9168e1ffffff"", ""87b9168d0ffffff"", ""driving""]",1305
"[""87b9168e1ffffff"", ""87b9168d1ffffff"", ""driving""]",1384.5
"[""87b9168e1ffffff"", ""87b9168caffffff"", ""driving""]",3205.6
"[""87b9168e1ffffff"", ""87b916844ffffff"", ""driving""]",1114
"[""87b9168e1ffffff"", ""87b916871ffffff"", ""driving""]",1082.5
"[""87b9168e1ffffff"", ""87b916870ffffff"", ""driving""]",1086.7
"[""87b9168e1ffffff"", ""87b91682bffffff"", ""driving""]",1210.6
"[""87b9168e1ffffff"", ""87b91682affffff"", ""driving""]",1324.7
"[""87b9168f6ffffff"", ""87b9168a5ffffff"", ""driving""]",1027.5
"[""87b9168f6ffffff"", ""87b916882ffffff"", ""driving""]",1362.8
"[""87b9168f6ffffff"", ""87b91689cffffff"", ""driving""]",1119.3
"[""87b9168f6ffffff"", ""87b91689bffffff"", ""driving""]",1191.6
"[""87b9168f6ffffff"", ""87b916120ffffff"", ""driving""]",956.4
"[""87b9168f6ffffff"", ""87b9168c1ffffff"", ""driving""]",1848.8
"[""87b9168f6ffffff"", ""87b9168eaffffff"", ""driving""]",1589.1
"[""87b9168f6ffffff"", ""87b916808ffffff"", ""driving""]",1010.2
"[""87b9168f6ffffff"", ""87b91680effffff"", ""driving""]",1030.6
"[""87be492c9ffffff"", ""87be492d5ffffff"", ""driving""]",2159
"[""87be492c9ffffff"", ""87b916970ffffff"", ""driving""]",2366.2
"[""87be492c9ffffff"", ""87b916971ffffff"", ""driving""]",2528.9
"[""87be492c9ffffff"", ""87b916944ffffff"", ""driving""]",2851.2
"[""87be492c9ffffff"", ""87b916945ffffff"", ""driving""]",2560.9
"[""87be492c9ffffff"", ""87b91459affffff"", ""driving""]",2830.2
"[""87be492c9ffffff"", ""87b9145a3ffffff"", ""driving""]",1530
"[""87be492c9ffffff"", ""87b9145a4ffffff"", ""driving""]",1803.6
"[""87be492c9ffffff"", ""87be49259ffffff"", ""driving""]",1630.5
"[""87be492c9ffffff"", ""87be49258ffffff"", ""driving""]",1444.5
"[""87b91690dffffff"", ""87b916834ffffff"", ""driving""]",1469.4
"[""87b91690dffffff"", ""87b916822ffffff"", ""driving""]",1428.6
"[""87b91690dffffff"", ""87b91695effffff"", ""driving""]",1358
"[""87b91690dffffff"", ""87b916943ffffff"", ""driving""]",1273.7
"[""87b91690dffffff"", ""87b916945ffffff"", ""driving""]",1597.4
"[""87b91690dffffff"", ""87be492caffffff"", ""driving""]",1830.5
"[""87b91690dffffff"", ""87be492ddffffff"", ""driving""]",1756.9
"[""87b91690dffffff"", ""87be492dcffffff"", ""driving""]",1749.2
"[""87b91680effffff"", ""87b916832ffffff"", ""driving""]",1142.6
"[""87b91680effffff"", ""87b916989ffffff"", ""driving""]",1288.9
"[""87b91680effffff"", ""87b9168ecffffff"", ""driving""]",1131.5
"[""87b91680effffff"", ""87b916846ffffff"", ""driving""]",1088.4
"[""87b91680effffff"", ""87b916871ffffff"", ""driving""]",1103.3
"[""87b91680effffff"", ""87b91695effffff"", ""driving""]",1161.8
"[""87b916965ffffff"", ""87be492c2ffffff"", ""driving""]",1130.7
"[""87b916965ffffff"", ""87be492d3ffffff"", ""driving""]",1947.6
"[""87b916965ffffff"", ""87b916929ffffff"", ""driving""]",1183.9
"[""87b916965ffffff"", ""87b916954ffffff"", ""driving""]",1296.1
"[""87b916965ffffff"", ""87b916955ffffff"", ""driving""]",926.8
"[""87b916965ffffff"", ""87b916942ffffff"", ""driving""]",835.1
"[""87b916965ffffff"", ""87b916943ffffff"", ""driving""]",1011
"[""87b916965ffffff"", ""87b91694dffffff"", ""driving""]",1123.7
"[""87b916965ffffff"", ""87b9144b6ffffff"", ""driving""]",1013.9
"[""87b916965ffffff"", ""87b914580ffffff"", ""driving""]",1009.3
"[""87b916965ffffff"", ""87b9145b5ffffff"", ""driving""]",1226.5
"[""87b916965ffffff"", ""87b9145b4ffffff"", ""driving""]",1439.9
"[""87b916965ffffff"", ""87be492eeffffff"", ""driving""]",1927.9
"[""87b916866ffffff"", ""87b916955ffffff"", ""driving""]",1084.3
"[""87b916866ffffff"", ""87b916821ffffff"", ""driving""]",1225.7
"[""87b916866ffffff"", ""87b91682affffff"", ""driving""]",1090.7
"[""87b916866ffffff"", ""87b916808ffffff"", ""driving""]",1115.3
"[""87b916866ffffff"", ""87b916856ffffff"", ""driving""]",1045.3
"[""87b916866ffffff"", ""87b9144b6ffffff"", ""driving""]",1855.9
"[""87b916866ffffff"", ""87b916945ffffff"", ""driving""]",1122.8
"[""87b916866ffffff"", ""87b916944ffffff"", ""driving""]",1495
"[""87b916164ffffff"", ""87b9168d0ffffff"", ""driving""]",1891.4
"[""87b916164ffffff"", ""87b9168d2ffffff"", ""driving""]",1862
"[""87b916164ffffff"", ""87b916128ffffff"", ""driving""]",1518.7
"[""87b916164ffffff"", ""87b9168e3ffffff"", ""driving""]",3582.5
"[""87b916892ffffff"", ""87b916132ffffff"", ""driving""]",1204.7
"[""87b916892ffffff"", ""87b916130ffffff"", ""driving""]",1318.9
"[""87b916892ffffff"", ""87b91688affffff"", ""driving""]",965.9
"[""87b916892ffffff"", ""87b916881ffffff"", ""driving""]",875.4
"[""87b9168caffffff"", ""87b9168e2ffffff"", ""driving""]",3440.8
"[""87b9168caffffff"", ""87b9168f3ffffff"", ""driving""]",3335.5
"[""87b9168caffffff"", ""87b9168d2ffffff"", ""driving""]",2080.1
"[""87b9168caffffff"", ""87b916128ffffff"", ""driving""]",1736.8
"[""87b9168caffffff"", ""87b9168edffffff"", ""driving""]",3342.6
"[""87b9168caffffff"", ""87b9168ecffffff"", ""driving""]",3414.3
"[""87be4924effffff"", ""87b9145b6ffffff"", ""driving""]",1691.4
"[""87b9145b4ffffff"", ""87be492c3ffffff"", ""driving""]",894.5
"[""87b9145b4ffffff"", ""87be492ddffffff"", ""driving""]",1251.3
"[""87b9145b4ffffff"", ""87b914592ffffff"", ""driving""]",1264.6
"[""87b9145b4ffffff"", ""87b914593ffffff"", ""driving""]",1251
"[""87b9145b4ffffff"", ""87b91459cffffff"", ""driving""]",1108.7
"[""87b9145b4ffffff"", ""87b914516ffffff"", ""driving""]",1129.7
"[""87b9168eaffffff"", ""87b916819ffffff"", ""driving""]",1042.3
"[""87b9168eaffffff"", ""87b9168f4ffffff"", ""driving""]",1413.3
"[""87b9168eaffffff"", ""87b9168d0ffffff"", ""driving""]",1718
"[""87b9168eaffffff"", ""87b9168daffffff"", ""driving""]",2234.7
"[""87b9168eaffffff"", ""87b9168dbffffff"", ""driving""]",3618.6
"[""87b9168eaffffff"", ""87b916166ffffff"", ""driving""]",3398.1
"[""87b9168eaffffff"", ""87b916855ffffff"", ""driving""]",956.4
"[""87b9168eaffffff"", ""87b916808ffffff"", ""driving""]",1302.4
"[""87b916c6bffffff"", ""87b916c64ffffff"", ""driving""]",2953.9
"[""87b916c6bffffff"", ""87b916105ffffff"", ""driving""]",1500.5
"[""87b916c6bffffff"", ""87b916120ffffff"", ""driving""]",946.4
"[""87b916c6bffffff"", ""87b91688affffff"", ""driving""]",1011.5
"[""87b916c6bffffff"", ""87b916883ffffff"", ""driving""]",990.7
"[""87b916c6bffffff"", ""87b916882ffffff"", ""driving""]",1215.6
"[""87b916c6bffffff"", ""87b916895ffffff"", ""driving""]",1069
"[""87b916c6bffffff"", ""87b916894ffffff"", ""driving""]",1124.8
"[""87b916c6bffffff"", ""87b916d49ffffff"", ""driving""]",1359.8
"[""87be492d2ffffff"", ""87b91690effffff"", ""driving""]",4258.7
"[""87be492d2ffffff"", ""87b916970ffffff"", ""driving""]",4045.4
"[""87be492d2ffffff"", ""87b916966ffffff"", ""driving""]",3832.2
"[""87be492d2ffffff"", ""87be492caffffff"", ""driving""]",3999.5
"[""87be492d2ffffff"", ""87be492c1ffffff"", ""driving""]",3481.3
"[""87b916942ffffff"", ""87b916929ffffff"", ""driving""]",1192.1
"[""87b916942ffffff"", ""87b91690effffff"", ""driving""]",1415.3
"[""87b916942ffffff"", ""87b916820ffffff"", ""driving""]",1131.7
"[""87b916942ffffff"", ""87b91682affffff"", ""driving""]",1163.3
"[""87b916942ffffff"", ""87b91682bffffff"", ""driving""]",1006.7
"[""87b916942ffffff"", ""87b916870ffffff"", ""driving""]",1139.6
"[""87b916942ffffff"", ""87b916871ffffff"", ""driving""]",1266.8
"[""87b916942ffffff"", ""87b916860ffffff"", ""driving""]",820.9
"[""87b916942ffffff"", ""87b9144b6ffffff"", ""driving""]",1189.7
"[""87b916942ffffff"", ""87b914593ffffff"", ""driving""]",1026
"[""87b916942ffffff"", ""87b914592ffffff"", ""driving""]",874.5
"[""87b91696effffff"", ""87be492ddffffff"", ""driving""]",1464.6
"[""87b91696effffff"", ""87b916929ffffff"", ""driving""]",1457.4
"[""87b91696effffff"", ""87b916954ffffff"", ""driving""]",1397.5
"[""87b91696effffff"", ""87b91695effffff"", ""driving""]",1282.7
"[""87b91696effffff"", ""87b914580ffffff"", ""driving""]",1314.6
"[""87b91696effffff"", ""87be492ccffffff"", ""driving""]",2214.9
"[""87b916d4affffff"", ""87b916c41ffffff"", ""driving""]",1280.6
"[""87b916d4affffff"", ""87b916c6dffffff"", ""driving""]",1960.2
"[""87b916d4affffff"", ""87b91689effffff"", ""driving""]",1574.5
"[""87b916d4affffff"", ""87b91689cffffff"", ""driving""]",1387.2
"[""87b916d4affffff"", ""87b916882ffffff"", ""driving""]",1440.3
"[""87b916d4affffff"", ""87b91699bffffff"", ""driving""]",1876.8
"[""87b916d4affffff"", ""87b91699affffff"", ""driving""]",1688
"[""87be4925affffff"", ""87be492c3ffffff"", ""driving""]",1105.9
"[""87be4925affffff"", ""87be492ddffffff"", ""driving""]",1462.7
"[""87be4925affffff"", ""87be492caffffff"", ""driving""]",1912.8
"[""87be4925affffff"", ""87be492cbffffff"", ""driving""]",1817
"[""87be4925affffff"", ""87b914591ffffff"", ""driving""]",1369.1
"[""87be4925affffff"", ""87b914582ffffff"", ""driving""]",1208.6
"[""87be4925affffff"", ""87b914580ffffff"", ""driving""]",1068.1
"[""87be4925affffff"", ""87b914516ffffff"", ""driving""]",1229.7
"[""87b914594ffffff"", ""87be492eeffffff"", ""driving""]",2049.1
"[""87b914594ffffff"", ""87be492c2ffffff"", ""driving""]",1316.7
"[""87b914594ffffff"", ""87be492dcffffff"", ""driving""]",1194.5
"[""87b914594ffffff"", ""87be492dbffffff"", ""driving""]",912.7
"[""87b914594ffffff"", ""87b916971ffffff"", ""driving""]",1293.5
"[""87b914594ffffff"", ""87b916944ffffff"", ""driving""]",1416.2
"[""87b914594ffffff"", ""87b916945ffffff"", ""driving""]",1160.4
"[""87b914594ffffff"", ""87b9144b6ffffff"", ""driving""]",1190.8
"[""87b914594ffffff"", ""87b9145a5ffffff"", ""driving""]",1203.4
"[""87b914594ffffff"", ""87b9145a4ffffff"", ""driving""]",1196.4
"[""87b914594ffffff"", ""87be49259ffffff"", ""driving""]",1374.7
"[""87b914594ffffff"", ""87be49258ffffff"", ""driving""]",1529.6
"[""87b91689effffff"", ""87b9168b6ffffff"", ""driving""]",2009.5
"[""87b91689effffff"", ""87b916d48ffffff"", ""driving""]",2052.2
"[""87b91689effffff"", ""87b916104ffffff"", ""driving""]",1401.6
"[""87b91689effffff"", ""87b9168d2ffffff"", ""driving""]",1202.9
"[""87b91689effffff"", ""87b9168aeffffff"", ""driving""]",1071.5
"[""87b91699affffff"", ""87b916882ffffff"", ""driving""]",1613.4
"[""87b91699affffff"", ""87b9168aeffffff"", ""driving""]",1429.8
"[""87b91699affffff"", ""87b916989ffffff"", ""driving""]",1463.4
"[""87b91689bffffff"", ""87b916894ffffff"", ""driving""]",1048.1
"[""87b91689bffffff"", ""87b916c65ffffff"", ""driving""]",1612.4
"[""87b91689bffffff"", ""87b916c63ffffff"", ""driving""]",1761.8
"[""87b91689bffffff"", ""87b916c41ffffff"", ""driving""]",1126.3
"[""87b91689bffffff"", ""87b916128ffffff"", ""driving""]",939.4
"[""87b91689bffffff"", ""87b9168d0ffffff"", ""driving""]",1115
"[""87b914591ffffff"", ""87be492ccffffff"", ""driving""]",1639.6
"[""87b914591ffffff"", ""87be492ddffffff"", ""driving""]",1655.8
"[""87b914591ffffff"", ""87b916966ffffff"", ""driving""]",1249.7
"[""87b914591ffffff"", ""87b916944ffffff"", ""driving""]",1390.1
"[""87b914591ffffff"", ""87b91694cffffff"", ""driving""]",1049.2
"[""87b914591ffffff"", ""87b91694dffffff"", ""driving""]",973.8
"[""87b9168f3ffffff"", ""87b9168aeffffff"", ""driving""]",2259.9
"[""87b9168f3ffffff"", ""87b916883ffffff"", ""driving""]",2284.7
"[""87b9168f3ffffff"", ""87b91689dffffff"", ""driving""]",2066.5
"[""87b9168f3ffffff"", ""87b916128ffffff"", ""driving""]",1634.7
"[""87b9168f3ffffff"", ""87b916129ffffff"", ""driving""]",1825
"[""87b9168f3ffffff"", ""87b9168dbffffff"", ""driving""]",3333.5
"[""87b9168f3ffffff"", ""87b9168d9ffffff"", ""driving""]",3333.5
"[""87b9168f3ffffff"", ""87b9168c8ffffff"", ""driving""]",2864.3
"[""87b9168f3ffffff"", ""87b9168ebffffff"", ""driving""]",2831.8
"[""87b9168f3ffffff"", ""87b9168ecffffff"", ""driving""]",2515.3
"[""87b9168f3ffffff"", ""87b916856ffffff"", ""driving""]",2357.5
"[""87b9168f3ffffff"", ""87b916811ffffff"", ""driving""]",2432.2
"[""87b91699dffffff"", ""87b9168aeffffff"", ""driving""]",1147.9
"[""87b91699dffffff"", ""87b916811ffffff"", ""driving""]",1234
"[""87b91699dffffff"", ""87b916833ffffff"", ""driving""]",1312.4
"[""87b91699dffffff"", ""87b916834ffffff"", ""driving""]",1650.6
"[""87b91699dffffff"", ""87b9169adffffff"", ""driving""]",1568.8
"[""87b916872ffffff"", ""87b916821ffffff"", ""driving""]",1216
"[""87b916872ffffff"", ""87b916806ffffff"", ""driving""]",1269.1
"[""87b916872ffffff"", ""87b916818ffffff"", ""driving""]",1134.1
"[""87b916872ffffff"", ""87b9168f5ffffff"", ""driving""]",1021.8
"[""87b916872ffffff"", ""87b9168e2ffffff"", ""driving""]",1099.9
"[""87b916872ffffff"", ""87b9168e3ffffff"", ""driving""]",1459.7
"[""87b916872ffffff"", ""87b91694bffffff"", ""driving""]",973.6
"[""87b916872ffffff"", ""87b91695dffffff"", ""driving""]",1000.9
"[""87be492dbffffff"", ""87b916905ffffff"", ""driving""]",1028.2
"[""87be492dbffffff"", ""87b91690effffff"", ""driving""]",1404.9
"[""87be492dbffffff"", ""87b916956ffffff"", ""driving""]",1170.9
"[""87be492dbffffff"", ""87b916943ffffff"", ""driving""]",1093.9
"[""87be492dbffffff"", ""87b916968ffffff"", ""driving""]",1223.6
"[""87be492dbffffff"", ""87b914593ffffff"", ""driving""]",1167.2
"[""87be492dbffffff"", ""87b9145b6ffffff"", ""driving""]",1530.7
"[""87b916820ffffff"", ""87b916989ffffff"", ""driving""]",1163.8
"[""87b916820ffffff"", ""87b916810ffffff"", ""driving""]",1189
"[""87b916820ffffff"", ""87b916811ffffff"", ""driving""]",1025.7
"[""87b916820ffffff"", ""87b916808ffffff"", ""driving""]",1150.4
"[""87b916820ffffff"", ""87b916971ffffff"", ""driving""]",1490.3
"[""87b916820ffffff"", ""87b916970ffffff"", ""driving""]",1385
"[""87b916820ffffff"", ""87b91692affffff"", ""driving""]",1119.1
"[""87b916820ffffff"", ""87b916905ffffff"", ""driving""]",1103.8
"[""87b914516ffffff"", ""87be49251ffffff"", ""driving""]",1270.6
"[""87b914516ffffff"", ""87b914580ffffff"", ""driving""]",1074.8
"[""87b91694bffffff"", ""87b916944ffffff"", ""driving""]",1102.1
"[""87b91694bffffff"", ""87b916955ffffff"", ""driving""]",691.4
"[""87b91694bffffff"", ""87b916829ffffff"", ""driving""]",871.3
"[""87b91694bffffff"", ""87b916846ffffff"", ""driving""]",1189.8
"[""87b91694bffffff"", ""87b91459affffff"", ""driving""]",1724.4
"[""87b9168a4ffffff"", ""87b916d49ffffff"", ""driving""]",1328.6
"[""87b9168a4ffffff"", ""87b916894ffffff"", ""driving""]",1056.4
"[""87b9168a4ffffff"", ""87b916895ffffff"", ""driving""]",1248.4
"[""87b9168a4ffffff"", ""87b916882ffffff"", ""driving""]",1586.9
"[""87b9168a4ffffff"", ""87b916883ffffff"", ""driving""]",1274.6
"[""87b9168a4ffffff"", ""87b91688cffffff"", ""driving""]",1342.3
"[""87b9168a4ffffff"", ""87b91681affffff"", ""driving""]",1052
"[""87b9168a4ffffff"", ""87b916818ffffff"", ""driving""]",1090.5
"[""87b9168a4ffffff"", ""87b916806ffffff"", ""driving""]",1018.6
"[""87b9168a4ffffff"", ""87b916834ffffff"", ""driving""]",1437.8
"[""87b91459affffff"", ""87be492cbffffff"", ""driving""]",1389.1
"[""87b91459affffff"", ""87b916966ffffff"", ""driving""]",1610.5
"[""87b91459affffff"", ""87b916944ffffff"", ""driving""]",1694.9
"[""87b91459affffff"", ""87b916943ffffff"", ""driving""]",1451.7
"[""87b91459affffff"", ""87b91695dffffff"", ""driving""]",1672.7
"[""87b916846ffffff"", ""87b91695effffff"", ""driving""]",1237.4
"[""87b916846ffffff"", ""87b91682affffff"", ""driving""]",960.6
"[""87b916846ffffff"", ""87b9168e4ffffff"", ""driving""]",1090.8
"[""87b916846ffffff"", ""87b9168e3ffffff"", ""driving""]",1674.8
"[""87b916846ffffff"", ""87b91695dffffff"", ""driving""]",1227.7
"[""87b916971ffffff"", ""87be492d3ffffff"", ""driving""]",2079.7
"[""87b916971ffffff"", ""87b916905ffffff"", ""driving""]",1253.1
"[""87b916971ffffff"", ""87b91690effffff"", ""driving""]",1489.3
"[""87b916971ffffff"", ""87b916821ffffff"", ""driving""]",1375.5
"[""87b916971ffffff"", ""87b91694dffffff"", ""driving""]",1037.5
"[""87b916971ffffff"", ""87b9144b6ffffff"", ""driving""]",1345.6
"[""87b916971ffffff"", ""87b914593ffffff"", ""driving""]",1162.5
"[""87b916971ffffff"", ""87be492c3ffffff"", ""driving""]",1348.6
"[""87b916971ffffff"", ""87be492c2ffffff"", ""driving""]",1262.8
"[""87b9168d0ffffff"", ""87b916881ffffff"", ""driving""]",1210.9
"[""87b9168d0ffffff"", ""87b916883ffffff"", ""driving""]",1274.1
"[""87b9168d0ffffff"", ""87b91689cffffff"", ""driving""]",1238.4
"[""87b9168d0ffffff"", ""87b916131ffffff"", ""driving""]",1069.7
"[""87b9168d0ffffff"", ""87b916166ffffff"", ""driving""]",1886.2
"[""87b9168d0ffffff"", ""87b9168c8ffffff"", ""driving""]",1859.4
"[""87b9168d0ffffff"", ""87b91681affffff"", ""driving""]",948.5
"[""87b9168d0ffffff"", ""87b9168adffffff"", ""driving""]",1127.6
"[""87b916928ffffff"", ""87b916918ffffff"", ""driving""]",1438.7
"[""87b916928ffffff"", ""87b916919ffffff"", ""driving""]",1995.2
"[""87b916928ffffff"", ""87b916955ffffff"", ""driving""]",1804.7
"[""87b916928ffffff"", ""87b916944ffffff"", ""driving""]",2031.7
"[""87b916928ffffff"", ""87be492caffffff"", ""driving""]",1802.8
"[""87b916928ffffff"", ""87be492c1ffffff"", ""driving""]",2153.8
"[""87b916954ffffff"", ""87b916905ffffff"", ""driving""]",1165.3
"[""87b916954ffffff"", ""87b916918ffffff"", ""driving""]",1441.8
"[""87b916954ffffff"", ""87b91682affffff"", ""driving""]",1342.4
"[""87b916954ffffff"", ""87b91682bffffff"", ""driving""]",1432.6
"[""87b916954ffffff"", ""87b91694cffffff"", ""driving""]",1191.5
"[""87b916954ffffff"", ""87be492d3ffffff"", ""driving""]",2433.2
"[""87b916829ffffff"", ""87b916806ffffff"", ""driving""]",1348.9
"[""87b916829ffffff"", ""87b916818ffffff"", ""driving""]",1462.4
"[""87b916829ffffff"", ""87b916819ffffff"", ""driving""]",1190.7
"[""87b916829ffffff"", ""87b9168e4ffffff"", ""driving""]",1267.9
"[""87b916829ffffff"", ""87b91694cffffff"", ""driving""]",1388.8
"[""87b916855ffffff"", ""87b91682affffff"", ""driving""]",1085.5
"[""87b916855ffffff"", ""87b916819ffffff"", ""driving""]",933.7
"[""87b916855ffffff"", ""87b9168e2ffffff"", ""driving""]",1095.2
"[""87b916855ffffff"", ""87b9168ebffffff"", ""driving""]",970.8
"[""87b916855ffffff"", ""87b91695effffff"", ""driving""]",1403.1
"[""87b916881ffffff"", ""87b91699bffffff"", ""driving""]",1760.7
"[""87b916881ffffff"", ""87b9168b6ffffff"", ""driving""]",2086.7
"[""87b916881ffffff"", ""87b916d49ffffff"", ""driving""]",1079.8
"[""87b916881ffffff"", ""87b916c6cffffff"", ""driving""]",1299.5
"[""87b916881ffffff"", ""87b9168d2ffffff"", ""driving""]",1139.5
"[""87b916881ffffff"", ""87b9168f5ffffff"", ""driving""]",1466.6
"[""87b916881ffffff"", ""87b916818ffffff"", ""driving""]",938.5
"[""87b916881ffffff"", ""87b916811ffffff"", ""driving""]",1085
"[""87b916881ffffff"", ""87b916810ffffff"", ""driving""]",1053.5
"[""87b916881ffffff"", ""87b91698bffffff"", ""driving""]",1187.7
"[""87b916881ffffff"", ""87b91698affffff"", ""driving""]",1396.3
"[""87b916945ffffff"", ""87be492ddffffff"", ""driving""]",1401.5
"[""87b916945ffffff"", ""87b916929ffffff"", ""driving""]",1394.3
"[""87b916945ffffff"", ""87b916956ffffff"", ""driving""]",1361.6
"[""87b916945ffffff"", ""87b916860ffffff"", ""driving""]",1042.7
"[""87b916945ffffff"", ""87b91459cffffff"", ""driving""]",929.3
"[""87b916945ffffff"", ""87b914582ffffff"", ""driving""]",1067.8
"[""87b91681affffff"", ""87b916832ffffff"", ""driving""]",1164.9
