Address,URL,Lat,Lon
"5 Royal Avenue, Hyde Park",https://www.realestate.com.au/property-house-sa-hyde+park-147226732,34.264434,-118.7961904
"802/1 George Street, Parkside",https://www.realestate.com.au/property-apartment-sa-parkside-147062916,-34.941345,138.6132257
"1/54 Essex Street, Goodwood",https://www.realestate.com.au/property-unit-sa-goodwood-147228272,-34.9527242,138.5868646
"87 Swaine Avenue, Rose Park",https://www.realestate.com.au/property-house-sa-rose+park-147150944,-34.9328108,138.631751
"7 Markey Street, Eastwood",https://www.realestate.com.au/property-house-sa-eastwood-147203428,-34.9441736,138.623275
"Address available on request, Eastwood",https://www.realestate.com.au/property-apartment-sa-eastwood-142107468,,
"34 Austral Terrace, Malvern",https://www.realestate.com.au/property-house-sa-malvern-147224736,-34.9630988,138.6138553
"2B/58 William Street, Norwood",https://www.realestate.com.au/property-unit-sa-norwood-147224740,-34.925298,138.6288405
"8/3 Little Grenfell Street, Kent Town",https://www.realestate.com.au/property-townhouse-sa-kent+town-146317464,-34.919539,138.6212743
"2/1A Clarke Street, Norwood",https://www.realestate.com.au/property-house-sa-norwood-147148832,-34.9254965,138.6242916
"30 Bagot Avenue, Mile End",https://www.realestate.com.au/property-house-sa-mile+end-147223444,-34.9266391,138.560785
"48 Torrens Street, College Park",https://www.realestate.com.au/property-house-sa-college+park-146619720,-34.9072621,138.6149904
"2/75 George Street, Norwood",https://www.realestate.com.au/property-unit-sa-norwood-147221936,-34.9227868,138.6364599
"50 Cambridge Terrace, Malvern",https://www.realestate.com.au/property-house-sa-malvern-146048704,-34.955182,138.611897
"57 Marion Street, Unley",https://www.realestate.com.au/property-house-sa-unley-147221812,-34.9484216,138.6109776
"23 Victoria Avenue, Unley Park",https://www.realestate.com.au/property-house-sa-unley+park-146745860,-34.965022,138.5993203
"28 Fashoda Street, Hyde Park",https://www.realestate.com.au/property-house-sa-hyde+park-147219568,-34.9570005,138.6046856
"39 Mersey Street, Gilberton",https://www.realestate.com.au/property-house-sa-gilberton-146745808,-34.9089757,138.6133083
"85 Jeffcott Street, North Adelaide",https://www.realestate.com.au/property-house-sa-north+adelaide-146614792,-34.9102246,138.5921555
"26a George Street, Unley Park",https://www.realestate.com.au/property-house-sa-unley+park-146744512,-34.9649198,138.6050983
"8/45 King William Road, North Adelaide",https://www.realestate.com.au/property-apartment-sa-north+adelaide-138112334,-34.9115945,138.5986778
"89 Jeffcott Street, North Adelaide",https://www.realestate.com.au/property-house-sa-north+adelaide-146614504,-34.9102229,138.5921615
"18A Player Court, St Peters",https://www.realestate.com.au/property-house-sa-st+peters-141672032,-34.9018009,138.6159341
"603/14 Sixth Street, Bowden",https://www.realestate.com.au/property-apartment-sa-bowden-147216800,-34.9051622,138.579855
"1/54 Norma Street, Mile End",https://www.realestate.com.au/property-house-sa-mile+end-147215564,-34.9248466,138.5614517
"301/293 Fullarton Road, Parkside",https://www.realestate.com.au/property-apartment-sa-parkside-146308376,-34.9491453,138.6250582
"19 Northgate Street, Unley Park",https://www.realestate.com.au/property-house-sa-unley+park-146341348,-34.9606139,138.6049429
"27a Miller Street, Unley",https://www.realestate.com.au/property-townhouse-sa-unley-147134056,-34.9431206,138.601839
"3/47 Edward Street, Norwood",https://www.realestate.com.au/property-house-sa-norwood-147210592,-34.9201226,138.634088
"101 Cambridge Terrace, Malvern",https://www.realestate.com.au/property-house-sa-malvern-146736388,-34.9602124,138.6129484
"22 Jaffrey Street, Parkside",https://www.realestate.com.au/property-house-sa-parkside-146602460,-34.9433661,138.6137151
"41 Eton Street, Malvern",https://www.realestate.com.au/property-house-sa-malvern-147206284,-34.95690080000001,138.6114919
"115 Sydenham Road, Norwood",https://www.realestate.com.au/property-house-sa-norwood-146833044,-34.9266372,138.6276933
"15 Trevelyan Street, Wayville",https://www.realestate.com.au/property-house-sa-wayville-146594708,-34.9470587,138.5974932
"1 Brougham Place, North Adelaide",https://www.realestate.com.au/property-apartment-sa-north+adelaide-146441828,-34.9082948,138.6012106
"3/122 Barton Terrace West, North Adelaide",https://www.realestate.com.au/property-unit-sa-north+adelaide-146589176,-34.9030052,138.5916479
"1 Marion Street, Unley",https://www.realestate.com.au/property-house-sa-unley-145882296,-34.9481785,138.6159328
"1 Moulden Street, Norwood",https://www.realestate.com.au/property-house-sa-norwood-146723000,-34.9155506,138.6347994
"1A Edsall Street, Norwood",https://www.realestate.com.au/property-house-sa-norwood-146586032,-34.9224918,138.6280693
"18 Florence Street, Goodwood",https://www.realestate.com.au/property-house-sa-goodwood-146905972,-34.9501115,138.5926525
"22 Queen Street, Norwood",https://www.realestate.com.au/property-house-sa-norwood-146151956,-34.9166793,138.638792
"48 L'Estrange Street, Glenside",https://www.realestate.com.au/property-house-sa-glenside-146295308,-34.94365,138.636023
"24/14 Dequetteville Terrace, Kent Town",https://www.realestate.com.au/property-apartment-sa-kent+town-147059880,-34.922037,138.616196
"10 Margaret Street, Norwood",https://www.realestate.com.au/property-house-sa-norwood-147063972,-34.9220337,138.6379676
"17 Gilbert Street, Goodwood",https://www.realestate.com.au/property-house-sa-goodwood-147063728,-34.95278340000001,138.5927238
"44 Watson Avenue, Rose Park",https://www.realestate.com.au/property-house-sa-rose+park-146291024,-34.930163,138.6274536
"27 Tormore Place, North Adelaide",https://www.realestate.com.au/property-house-sa-north+adelaide-146708108,-34.9057121,138.5872091
"4/229 South Road, Mile End",https://www.realestate.com.au/property-unit-sa-mile+end-146938028,-34.9281697,138.5702651
"Unit 7/70 Rundle St, Kent Town",https://www.realestate.com.au/property-townhouse-sa-kent+town-147194324,-34.9201275,138.6201021
"5 Foster Street, Norwood",https://www.realestate.com.au/property-house-sa-norwood-142246044,-34.9157203,138.6371561
"3/25 River Street, St Peters",https://www.realestate.com.au/property-house-sa-st+peters-146436936,-34.9034656,138.6171591
"20 - 22 Olive Street, Parkside",https://www.realestate.com.au/property-house-sa-parkside-146436928,-34.9495423,138.6233666
"402/53 Gibson Street, Bowden",https://www.realestate.com.au/property-apartment-sa-bowden-147056688,-34.9048288,138.5784924
"1D Birks Street, Parkside",https://www.realestate.com.au/property-house-sa-parkside-145238380,-34.9492574,138.6246451
"403/61-69 Brougham Place, North Adelaide",https://www.realestate.com.au/property-apartment-sa-north+adelaide-147051240,-34.9088922,138.5965682
"19 Whistler Avenue, Unley Park",https://www.realestate.com.au/property-house-sa-unley+park-147114116,-34.9646745,138.6007077
"17/103 Strangways Terrace, North Adelaide",https://www.realestate.com.au/property-unit-sa-north+adelaide-147048120,-34.910405,138.587458
"503/95 Hackney Road, Hackney",https://www.realestate.com.au/property-apartment-sa-hackney-145847408,-34.91019720000001,138.6136105
"4/18 Miller Street, Unley",https://www.realestate.com.au/property-townhouse-sa-unley-147185200,-34.9423247,138.6013134
"4/18 First Avenue, St Peters",https://www.realestate.com.au/property-unit-sa-st+peters-147184536,-34.9104801,138.6245939
"12/333 Fullarton Road, Parkside",https://www.realestate.com.au/property-unit-sa-parkside-147045148,-34.9515332,138.6250658
"7/43 Osmond Terrace, Norwood",https://www.realestate.com.au/property-townhouse-sa-norwood-147182104,-34.9199746,138.6313366
"3/1-7 Richmond Street, Hackney",https://www.realestate.com.au/property-townhouse-sa-hackney-146121212,-34.9101661,138.6136412
"87 Kingston Terrace, North Adelaide",https://www.realestate.com.au/property-house-sa-north+adelaide-147181656,-34.9059905,138.6049551
"83 Castle Street, Parkside",https://www.realestate.com.au/property-other-sa-parkside-146269024,-34.9512964,138.6193103
"8 Edwin Terrace, Gilberton",https://www.realestate.com.au/property-house-sa-gilberton-145351832,-34.8981647,138.6104351
"2/53 Kenilworth Road, Parkside",https://www.realestate.com.au/property-duplex+semi-detached-sa-parkside-147021488,-34.9463631,138.6215488
"39A Gladstone Road, Mile End",https://www.realestate.com.au/property-house-sa-mile+end-146570404,-34.9264002,138.5743792
"28 Jaffrey Street, Parkside",https://www.realestate.com.au/property-house-sa-parkside-147178468,-34.9435951,138.6137293
"4/121 Kensington Road, Norwood",https://www.realestate.com.au/property-townhouse-sa-norwood-146920980,-34.9263755,138.6358992
"43 Wallis Street, Parkside",https://www.realestate.com.au/property-house-sa-parkside-146986220,-34.9525488,138.6174749
"4/19 Florence Street, Goodwood",https://www.realestate.com.au/property-unit-sa-goodwood-147036932,-34.9505252,138.5925034
"60A Darebin Street, Mile End",https://www.realestate.com.au/property-house-sa-mile+end-146883548,-34.9296311,138.5630113
"59 Henry Street, Stepney",https://www.realestate.com.au/property-house-sa-stepney-147173816,-34.9122673,138.6304979
"61 Leicester Street, Parkside",https://www.realestate.com.au/property-house-sa-parkside-146564260,-34.94637,138.6161529
"3/88 Sussex Street, North Adelaide",https://www.realestate.com.au/property-unit-sa-north+adelaide-147172900,-34.9063198,138.606768
"18/2 Davis Street, Norwood",https://www.realestate.com.au/property-unit-sa-norwood-147035588,-34.9270474,138.6263974
"111/293 Fullarton Road, Parkside",https://www.realestate.com.au/property-apartment-sa-parkside-146258956,-34.9495216,138.6249309
"6/63 Marlborough Street, Malvern",https://www.realestate.com.au/property-unit-sa-malvern-147016560,-34.9590136,138.6088968
"603/56 Greenhill Road, Wayville",https://www.realestate.com.au/property-apartment-sa-wayville-147144304,-34.9421236,138.5927094
"7 Sheldon Street, Norwood",https://www.realestate.com.au/property-house-sa-norwood-147152812,-34.9172963,138.628112
"Lot 1-4/283 Fullarton Road, Parkside",https://www.realestate.com.au/property-house-sa-parkside-147031324,-34.9484706,138.6248817
"50 MacKinnon Parade, North Adelaide",https://www.realestate.com.au/property-house-sa-north+adelaide-146558492,-34.907651,138.6086464
"4/66 Rose Terrace, Wayville",https://www.realestate.com.au/property-townhouse-sa-wayville-147134644,-34.9425127,138.5934244
"304/1 George Street, Parkside",https://www.realestate.com.au/property-apartment-sa-parkside-146558052,-34.9413967,138.6130574
"55 Commercial Road, Hyde Park",https://www.realestate.com.au/property-house-sa-hyde+park-146677420,-34.9593569,138.5987571
"36 & 37/58 King William Street, Kent Town",https://www.realestate.com.au/property-apartment-sa-kent+town-146107080,,
"82 Osmond Terrace, Norwood",https://www.realestate.com.au/property-apartment-sa-norwood-144481940,-34.9221537,138.6327258
"9/23 Park Terrace, Gilberton",https://www.realestate.com.au/property-house-sa-gilberton-146404400,-34.9043097,138.6132411
"27 Albert Street, Dulwich",https://www.realestate.com.au/property-house-sa-dulwich-146403964,-34.9377244,138.6270447
"9 Eleventh Avenue, St Peters",https://www.realestate.com.au/property-house-sa-st+peters-147161256,-34.8985621,138.6202632
"58 Hampton Street, Goodwood",https://www.realestate.com.au/property-house-sa-goodwood-147161164,-34.9518283,138.588098
"24 Birrell Street, Norwood",https://www.realestate.com.au/property-house-sa-norwood-147161116,-34.9256558,138.6359369
"13 Harrow Road, St Peters",https://www.realestate.com.au/property-house-sa-st+peters-146551448,-34.9118985,138.6236306
"4/258 Ward Street, North Adelaide",https://www.realestate.com.au/property-unit-sa-north+adelaide-146911280,-34.9094021,138.5913965
"4D Ann Street, Stepney",https://www.realestate.com.au/property-house-sa-stepney-146548112,-34.9144799,138.632078
"2/1A Grant Avenue, Rose Park",https://www.realestate.com.au/property-unit-sa-rose+park-146693772,-34.9321254,138.6246975
"603/1 George, Parkside",https://www.realestate.com.au/property-apartment-sa-parkside-146489564,-34.9438628,138.612976
"16 Palmerston Road, Unley",https://www.realestate.com.au/property-house-sa-unley-146693000,-34.9430675,138.6036186
"64 Gilbert Street, Gilberton",https://www.realestate.com.au/property-house-sa-gilberton-146688360,-34.9044215,138.6142238
"502/95 Hackney Road, Hackney",https://www.realestate.com.au/property-apartment-sa-hackney-145835472,-34.91019720000001,138.6136105
"21 Player Avenue, St Peters",https://www.realestate.com.au/property-house-sa-st+peters-147144900,-34.9009695,138.6155742
"23 Player Avenue, St Peters",https://www.realestate.com.au/property-house-sa-st+peters-147144892,-34.90073030000001,138.6154501
"12 Thornber Street, Unley Park",https://www.realestate.com.au/property-house-sa-unley+park-146531948,-34.9621798,138.605934
"612/1 King William Street, Kent Town",https://www.realestate.com.au/property-apartment-sa-kent+town-147144292,-34.9201147,138.6154905
"37 Arthur Street, Unley",https://www.realestate.com.au/property-house-sa-unley-146509412,-34.9506126,138.6033951
"59 Elizabeth Street, Norwood",https://www.realestate.com.au/property-house-sa-norwood-146677124,-34.9264842,138.6298354
"12a/19 North Terrace, Hackney",https://www.realestate.com.au/property-apartment-sa-hackney-146527540,-34.9190898,138.615613
"49 Davenport Terrace, Wayville",https://www.realestate.com.au/property-house-sa-wayville-147125684,-34.9442789,138.5921484
"17 Foster Street, Norwood",https://www.realestate.com.au/property-house-sa-norwood-145691580,-34.9164421,138.6371156
"312/3 Church Ave, Norwood",https://www.realestate.com.au/property-apartment-sa-norwood-146875304,-34.9218643,138.6331724
"2 Gething Crescent, Bowden",https://www.realestate.com.au/property-house-sa-bowden-147133276,-34.8980548,138.583389
"1,2 & 4/3 Tyne Place, Unley",https://www.realestate.com.au/property-unit-sa-unley-147132432,,
"501/95 Hackney Road, Hackney",https://www.realestate.com.au/property-apartment-sa-hackney-145820336,-34.91019720000001,138.6136105
"9 Northgate Street, Unley Park",https://www.realestate.com.au/property-house-sa-unley+park-146099512,-34.9604949,138.6061027
"Apartment 701/62 Brougham Place, North Adelaide",https://www.realestate.com.au/property-apartment-sa-north+adelaide-141256396,-34.9093145,138.5967069
"235 Fullarton Road, Eastwood",https://www.realestate.com.au/property-residential+land-sa-eastwood-203929376,-34.9441898,138.6246095
"509/256 The Parade, Norwood",https://www.realestate.com.au/property-apartment-sa-norwood-142842664,-34.92135210000001,138.6406036
"103/10 Railway Terrace, Mile End",https://www.realestate.com.au/property-apartment-sa-mile+end-147003356,-34.9243558,138.5789538
"65 Strangways Terrace, North Adelaide",https://www.realestate.com.au/property-house-sa-north+adelaide-146509404,-34.9107036,138.5900324
"7/84 Fullarton Rd, Norwood",https://www.realestate.com.au/property-townhouse-sa-norwood-147191256,-34.9239596,138.6241587
"15 Brougham Place, North Adelaide",https://www.realestate.com.au/property-townhouse-sa-north+adelaide-129461706,-34.9083958,138.6002743
"Lot 12/2 Third Street, Bowden",https://www.realestate.com.au/property-house-sa-bowden-144908628,-34.9057012,138.5766543
"10 Railway Terrace, Mile End",https://www.realestate.com.au/property-house-sa-mile+end-146439628,-34.9243558,138.5789538
"38-46 Second Street, Bowden",https://www.realestate.com.au/property-townhouse-sa-bowden-144513748,-34.9055691,138.5755215
"31 Ashford Road, Keswick",https://www.realestate.com.au/property-house-sa-keswick-145354520,-34.9444133,138.5774014
"7 Karra Tapa Lane, Bowden",https://www.realestate.com.au/property-house-sa-bowden-144606776,-34.9056129,138.5761143
"81 Gladstone Road, Mile End",https://www.realestate.com.au/property-house-sa-mile+end-146539648,-34.9265876,138.5708044
"201/87 Hackney Road, Hackney",https://www.realestate.com.au/property-apartment-sa-hackney-146796804,-34.9103376,138.6136758
"Address available on request, North Adelaide",https://www.realestate.com.au/property-house-sa-north+adelaide-141731208,-34.9083198,138.5919105
"38 Second Street, Bowden",https://www.realestate.com.au/property-house-sa-bowden-146101520,-34.9055691,138.5755215
"6 Short Street, Wayville",https://www.realestate.com.au/property-house-sa-wayville-147075136,-34.9439615,138.5903831
"4/98 Childers Street, North Adelaide",https://www.realestate.com.au/property-townhouse-sa-north+adelaide-146714088,-34.9034844,138.5912503
"31/220 Greenhill Road, Eastwood",https://www.realestate.com.au/property-apartment-sa-eastwood-147000976,-34.9409262,138.6232547
"79-81 William Street, Norwood",https://www.realestate.com.au/property-retirement+living-sa-norwood-140268763,-34.9239707,138.6335293
"Lot 3 Boswell Place, Norwood",https://www.realestate.com.au/property-house-sa-norwood-147200352,-34.9261666,138.634032
"79-81 William St, Norwood",https://www.realestate.com.au/property-retirement+living-sa-norwood-136786618,-34.9239707,138.6335293
"27a Park Terrace, Gilberton",https://www.realestate.com.au/property-house-sa-gilberton-146816888,-34.9054806,138.6132942
"16 Junction Lane, Mile End",https://www.realestate.com.au/property-townhouse-sa-mile+end-146680396,-34.9239276,138.5763993
"43 Mersey Street, Gilberton",https://www.realestate.com.au/property-house-sa-gilberton-146908960,-34.9090539,138.6131103
"Proposed Allotment 3 Boswell Place, Norwood",https://www.realestate.com.au/property-residential+land-sa-norwood-204044156,-34.9261666,138.634032
"3/110 Rose Terrace, Wayville",https://www.realestate.com.au/property-house-sa-wayville-146628032,-34.9427772,138.5871869
"32 Oxenbould Street, Parkside",https://www.realestate.com.au/property-residential+land-sa-parkside-204085228,-34.9413015,138.6149084
"92c Osmond Tce, Norwood",https://www.realestate.com.au/property-house-sa-norwood-146829400,-34.9235866,138.632722
"92B Osmond Terrace, Norwood",https://www.realestate.com.au/property-house-sa-norwood-146823588,-34.9234234,138.6327101
"10/9 Wakefield Street, Kent Town",https://www.realestate.com.au/property-unit-sa-kent+town-146816868,-34.9244967,138.6211123
"Address available on request, Hackney",https://www.realestate.com.au/property-house-sa-hackney-146743856,51.5495005,-0.0596855
"3 Boswell Place, Norwood",https://www.realestate.com.au/property-house-sa-norwood-146722384,-34.9261666,138.634032
"2 Park Terrace, Gilberton",https://www.realestate.com.au/property-house-sa-gilberton-146421944,-34.9018283,138.6102013
"12 High St, Unley Park",https://www.realestate.com.au/property-house-sa-unley+park-146401364,-34.9638641,138.6066779
"3/40 Le Hunte Street, Wayville",https://www.realestate.com.au/property-apartment-sa-wayville-145343256,-34.9463605,138.5920636
"17-23 Grenfell St, Kent Town",https://www.realestate.com.au/property-retirement+living-sa-kent+town-140056559,-34.9199108,138.6214906
"2 High Street, Unley Park",https://www.realestate.com.au/property-house-sa-unley+park-145027596,-34.9636379,138.6078064
"6 Hampton Grove, Norwood",https://www.realestate.com.au/property-house-sa-norwood-144388628,-34.9225649,138.6311692
"19 L'estrange Street, Glenside",https://www.realestate.com.au/property-house-sa-glenside-143706408,-34.9423109,138.6350713
"Address available on request, Hackney",https://www.realestate.com.au/property-retirement+living-sa-hackney-135849774,51.5495005,-0.0596855
"Apartment 707/62 Brougham Place, North Adelaide",https://www.realestate.com.au/property-apartment-sa-north+adelaide-128874850,-34.9093145,138.5967069
